review_id,Review Text,in_round2,Rating,pred_label,pred_conf,split_hint
116,"I absolutely love the look and fit of these jeans. i did have to size down. i ran into problems after washing. the fraying on one leg was twice that of the other, looking very unbalanced. after looking closely i found that one leg had a top stitching very close to the fray to prevent further fraying. the other leg did not have this stitching, thus the fraying double in size. i have sent a request to customer service for a replacement pair. these are adorable jeans just be sure to check for stitc",False,3,positive,0.7149909,
117,"The shorts are very cute, very nice quality and intricate detailing! the sizing is tight in waist and very big in legs not flattering at all. i'm 5'1"", 115 lbs. they are going back.",False,3,negative,0.6134639,
118,"So i haven't actually tried this and i'm sorry for the misleading star rating. i just wanted to get someone's attention on the length. the photos show the dress draping with almost a train even with the model in platform heels but in the video, the dress is about 2 inches off the floor. is it the model in the video that is extra tall? someone help me out. this looks gorgeous but since it's an online exclusive, i won't be able to try it on at the store.",False,3,neutral,0.5087492,
119,"Slouchy relaxed fit. well sewn together and hangs well on the body. bottom hem hits upper thigh. good length and soft, easy fabric. light layering option as well. good spring jacket, can be kept on indoors without getting too hot.",False,3,positive,0.9801917,
120,"I received these as a christmas gift. they are really cozy: warm, soft and super comfortable. however, they stretch out a lot, as there is no drawstring or elastic on the waist band. this leads them to poof out a lot and i have to keep pulling them up. this is fine for hanging out around the house, but not if you want to wear them out and about. i'm keeping them because they're so comfortable, but beware how much they stretch. (i am 5'6"", 130 lbs and the size small fits well).",False,3,positive,0.55787617,
121,"I tried this on in my usual size and it was tight through the chest because of the lining. i would have preferred to wear a cami beneath and then it may have worked. the color and pattern are gorgeous, the fabric feels a bit weird, kind of dry and rough? would have liked to see this in a longer length, and more tapered. it is an absolute pregnant top. so sad its so pretty!",False,3,neutral,0.70355237,
122,"Saw this on the mannequin and tried it on just for kicks:
________
pros:
- breathable fabric, all cotton, with a lovely color.
________
cons:
- runs large, which is the style of the top anyhow. however, i was swimming in the medium (and i normally fit in size 10/12 or m/l tops with retailer stuff. you can easily size down and have plenty of room left. but if you like it really baggy, then stick with your normal size. for reference, i'm a 36c and hourglass and had ample room in a medium.
- s",True,3,neutral,0.503701,
123,This runs a little big and falls off the shoulders a bit. i didn't like it as much as i had hoped.,False,3,neutral,0.7682934,
124,"I love natural colors and nature themes but this top was a disappointment. i ordered both the small and the xs because retailer can run very large. the small was too big and the xs did not hang correctly, the arms hit at a weird spot and the neckline wouldn't sit right. overall the fit was boxy and unflattering. the fabric is pretty but the style is well....boring. there was just no wow factor for me. i think the fabric deserved a much better design. imho i think this top might be better suited fo",True,3,negative,0.7823849,
125,"I went on a wild goose chase for these jeans, as they were sold out all around the country. i finally got the last pair from some store in the midwest! they are my favorite pair of jeans, they fit very well. however, for the price, they should not get loose and baggy after 1-2 wears. i hate that they need to be washed and dried so often so that they will fit properly. expensive jeans should not sag. i have abercrombie jeggings for a fraction of the price that never get loose, even after 20 wears",True,3,neutral,0.6185798,
126,"I was looking for a basic tee, but this one was just ok...the quality is okay, but it us not as soft as i would have liked. unfortunately,  i will be returning this item.",False,3,neutral,0.55560434,
127,"This sweater has potential, but it wasn't right for me. the collar isn't flattering on me...too thick, and my shoulders are already broad. my waist is high, so i need a longer look. the color is true to size, but it's s little see through...dark bra shows through.",False,3,neutral,0.7425712,
128,"Like the idea of this shirt so much. but the neckline was still way too low- the top of my bra was visible. wishing the under layer really covered as no way i'm going to another layer to an already layered shirt. might just be my body type, so might work for someone else, but sending back.",True,3,neutral,0.6110934,
129,"While there is nothing wrong with this top, it didn't really have an retailer feel. it looked more like something from a dept store, maybe a boutique. i got on sale but sending back bc i just don't like it that much, especially next to my pale skin. i could see it looking much better in someone with darker skin tone. i'm usually a 8/10 med. small in this top fit well.",False,3,neutral,0.7980706,
130,"Tried this dress on today in the store. i am a size 10, sometimes a size 8. the size 12 was the first size i tried that zipped all the way up. however it was still very tight around my stomach and bust. and then from having to size up, it flared out too much at the bottom for my liking",False,3,neutral,0.74078596,
131,"I am very into the lace tops! purchased this but it's a very exaggerated swing top and on someone who is 5'3, it feels almost like a tunic. lots of extra material in the back. love the look and if you're tall enough, it should work for you!",False,3,neutral,0.7656739,
132,"This dress is pretty, but there were a few things i disliked.

the overdress is fairly shapeless; however, the slip is fitted and well above the knee. since the overdress is sheer, the shortness of the slip is visible the fabric of the overdress felt rough on my skin. i did like the contrast of textures between the overdress, the slip, and the lace. finally, as other reviewers have shared, the buttons are not functional, and the v-neck of the overdress is deep. 

i recommend trying the dress",True,3,neutral,0.7894458,
133,"Bought these for the color however these just did not work for me. the 26 was too small and the 27 was baggy. i'm 5'3 and typically wear a 26. beautiful color and good denim. if you are looking for a looser fit, more of a straight leg fit...this is a good jean with a fun pop of color.",False,3,neutral,0.5815179,
134,"Given the price, i was pretty disappointed by the quality of the fabric. the dress falls nicely and fits well, but the fabric is cheap... i have another maxi dress that i bought for like 20 bucks at store on the boardwalk and it has the same fit and fabric. 
 
i expect a lot more from a dress with this price. i'd recommend only buying on super-sale.",False,3,neutral,0.5023052,
135,"I really wanted to recommend this sweater but honestly can't now. i was attracted to the softness, simplicity and sale price but its longevity ruined it. wrinkles, pills and loses shape quickly. if you still want to get it, consider your shoulders and how knits like this fit on you. this sweater runs tts to large depending on your shoulders and bust size. the styling is excellent--very versatile. but the yarn is too delicate and fussy.",True,3,neutral,0.65243423,
136,"As other reviewers have noted, the fit of this tee is very boxy.  it looks okay tucked-in to high waisted jeans, but otherwise is unflattering.  also, the color is described as black, but mine looks like a navy blue in person.  i kept the shirt because i live overseas and returning it would have been difficult, but if able to, i would have returned it.",False,3,negative,0.50150734,
137,It does run a little small. my regular 2 fit but snug. the colors were drab and the material felt like straw. the lining is really silky and nice. just didn't work for me .,True,3,neutral,0.82751966,
138,"So the dress is interesting. has an asymmetrical wrap look, short, sexy length (i'm 5'3"" and the petite barely covers my assets), and a neckline that implies sexy without actually displaying the girls- it crosses over and stays closed, but looks sexy and plunging. but the shoulders are what make it look matronly. they're wide- from neck out to the outer edge of my shoulder/upper arm. they show no shoulder at all, which is really an odd design when the rest of the dress is sexy-ish. i looked back",False,3,neutral,0.61194223,
139,"I ordered the stress in an xl. i usually wear a size 12 in most retailer clothes. the pattern and the flow of the dress is very beautiful but it runs extremely small. also, i felt that i was choking. it is better suited for thin women.",False,3,neutral,0.72019935,
140,"The fabric is flimsy and not substantial. i thought it ran a little small. i usually wear a large in this style, but it was too tight.",False,3,neutral,0.7104927,
141,"Like the other reviewers, i agree that this sweater is waaaay shorter than it looks on the model. i think she's wearing a large size and it's probably cinched in the back. still cute, though! i'm 5'9"" 145 and a medium fits well -- looks cute with high-waisted jeans (which i wear anyway).",False,3,positive,0.6735052,
142,"It's a pretty top with a lot of intricate detail and love the edge the studs give it but it looks fuddy duddy in ivory. looks nicer in black but you loose some of the detail in the dark color. the lace is not soft either but has more of a polyester, slightly scratchy feel. sizing is true to size and it fits well if the style floats your boat.",False,3,neutral,0.67162305,
143,The quality and color is great on this top.  the neckline just seemed a be pulled a little too tight on the one side of my neck to be a true off-the -shoulder look.  and to wear it as a cowl neck (or actually looks like a boat neck) just makes it too ordinary- since i love the off the shoulder look.  it fit me everywhere else and the slim waistline of this top is super flattering- so i think my size was right.  the cut of the neckline just needed to be more more definitive one way or the other.,True,3,positive,0.8155332,
144,"I am 5' 7"" with an athletic build (small chest, small waist, muscular hips/thighs). this shirt just hangs on me and makes me look much larger than i am. i purchased a small, an extra small would be way too short. i could see how it works for fuller figured girls.",False,3,neutral,0.7116189,
145,These looked super cute online and i was excited about getting them. i wanted that slightly baggy look to be able to carry them off similar to the model. so i referred to the size chart and ordered the size that said it would allow this. based on the size chart for this item...it is wrong. i should have had extra room. instead they were tight around the hips. i measured my hips before ordering and i am a seamstress....so i know where and what to measure. this is a nice quality product though...j,False,3,neutral,0.6346318,
146,"Looks nice and
i did like the button detail on the collar. colors are nove and the feel is soft. i would probably have to get a petite smaller size.",False,3,positive,0.9666842,
147,"I was very excited to try out this dress. i've been looking for a velvet dress for a couple of years now, and.. i'm not digging this one. the fabric itself was a let down right off the bat. it's cheap looking to me. i've seen nice velvet and this is very shiny, thin, and slightly sheer! the dress cut itself is what i was expecting, a loose baby doll type dress. the length hit above my knees. the overall effect made me feel very ""gypsy-ish""...my husband gave a firm no! when he saw me walk out of",False,3,neutral,0.49037296,
148,"I loved this dress and tried on the xs in the store and then ordered the petite. i thought if i ordered the petite it would not be as baggy. it is just way to boxy/baggy for someone my height and weight. however i would recommend to someone taller because the velvet is great quality and it would have been an amazing dress to have for fall and also for winter. for reference i am 5'0"" and weight 113 pounds.",True,3,neutral,0.54865485,
149,"This was the dress i was most excited about in the new arrivals, but sadly it didn't live up to expectations. unlike the first two product photos, the dress is baggy and empire waisted, and the black trim is the thin one shown in the last two product photos. the dress is slip on with no zipper or tie, and on me there were about 4+ inches to spare at the waist. all in all it felt sloppy, such a shame as i would have loved the original design online.

anyhow, i wanted to share photos of the real",False,3,negative,0.82675105,
150,"I received this shirt in my typical xs and it fits perfectly. i?m not crazy in love with it but i also don?t dislike. the shirt is on the thin side. do i need to wear a cami underneath it, no. my concern is holes. it does remind me of a material that could develop some holes after some wear and washes. with that being said i?ll wash this shirt in cold water and hang dry and hopefully that will prevent holes from developing. the length is fine and i do like the slits in front?it adds a little dim",True,3,positive,0.70367044,
151,"The other reviewers are right, this runs huge. why have a number of cute tops been running so large lately?! i'm 5'1 and 100 lbs and was drowning in the xxs petite. it also almost reached my knees. i thought it'd be a cute little tunic to wear in the fall but it just looks ridiculous because of how large it is and how there's no taper or shape. maybe even order 2 sizes down. the quality is pretty good if you can make the sizing work for you.",False,3,negative,0.65335745,
152,Perfect summer pants until i wanted to pet my dog and they ripped first time wearing them.,True,3,neutral,0.48394078,
153,"This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way, did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric, go for it.  and wear a nice bra.  size up if you're busty.",False,3,neutral,0.7116796,
154,"I am a petite size 10 and 5&#39;1&quot;     i love the fabric and style of the dress, but found it to be too much dress for me.  the skirt is very full and with the top i feel it would look better on a thin, taller person.",False,3,neutral,0.71678454,
155,I wanted this top to fit. i ordered a large and was swimming in it. i returned it to the store where they had it in all sizes. i tried on a medium and it was still too big and then a small that fit but i just did not love it. i did not have trouble with it being cut too low. i think it might look best on someone who is straight up and down and not hourglass since it blouses over the waist. this print is soooo pretty!!,False,3,positive,0.65645754,
156,"I really wanted to love this top. i got it in xs in peach. the color is beautiful. i wish they had this exact same color in the boardwalk stroll top. the v neck was way too low and i don't want to have to wear a tank underneath. i would be willing to try an xxs but it's been sold out for awhile now and looks like it's not coming back. if the size were smaller, v neck higher up, and the top portion of the dress more fitted, it would be the perfect tee!",False,3,neutral,0.5784804,
157,"The shirt design is very nice, but it fits very loose. it will not look good if you are heavier as this shirt will make you look wider because of the baggy fit. the sleeves though are fitted and feel a little tight. the material of the sleeves also is very itchy and feels like some wool material.",False,3,neutral,0.6707994,
158,This shirt is such a pretty color i was so excited to get it... however i felt like the fit was not flattering. it sort of just hung on me. didn't do much for me. i actually ended up returning it.,True,3,neutral,0.7185851,
159,"I wanted to love this top so badly. between the beautiful photos and the good reviews, i didn't think i could go wrong with it. unfortunately, it just didn't look great on. the bust area sagged on my smaller chest, and then the top flared way out from the waist down. it doesn't lay even remotely flat like the photos would have you believe. maybe this would look better on hourglass or slim types. the quality does appear to be good -- the material is weighty and soft.",False,3,neutral,0.6581341,
160,Bought in white. it has a ribbed detail that makes ir only for casual wear.  the white is pretty sheer. will return.,False,3,negative,0.49847627,
161,"I loved these pants.they are so comfortable. however, after just wearing them twice, the threads of the leaves are fraying, and leaving lint on whatever i sit on. the leaves at the seat of the pants are now slowly disappearing. this after wearing twice to work! i imagine after a few more wears that the leaves at the seat of the pants will be close to gone, or at least much less ""white"" with threads then the rest of the places. this is super unfortunate and will be returning. too bad, they were l",False,3,negative,0.801214,
162,"Agree with other reviewers: this runs narrow in the skirt. the top is also quite low-cut, and it's already lined so i can't see wearing a cami or slip. i like the black-and-white print and the shape, and might have tried a size larger in the store. finally, it's an awkward, unflattering length. i'm 5'4"" and it hit below my knee.",False,3,neutral,0.692334,
163,"This dress is not what i expected. the bottom half is wool-like material-looks like someone has worn it. the top snags easily so you must be careful when wearing jewelry. when i received the dress i noticed there were two small holes under the arms. i wouldn't of paid full price but for the amount, i sewed up the holes and packed it away for winter.",False,3,negative,0.8319836,
164,"First, the good: i like the basic shape of the jacket, with its crisply cut lapels
and rounded corners at the bottom...the functional pockets (including the
cool watch pocket), the size of the buttons, the color. i got the honey,
and it was lovely and intense,. now, the bad:
i got the regular 8. the jacket is at least an inch too short. although it's
a small, tight 8, the sleeves are strikingly too long. they would have to
be folded, and the lining which would show is not that attractive.",True,3,negative,0.6272287,
165,I ordered this pants in white and black. i read the reviews and weren't that bad. i am 5'6 and 125 lbs. i got them in size small. they are way too big. the small size seems to be xl and they are way too long for someone who is maybe 5'8 or 5'9. i have to returned them. quality is ok looking on my opinion.,True,3,neutral,0.70391494,
166,"I really like the color of this and the feel, but that is where it ends. it does not come with the gorgeous flattering belt that it is pictured with, and is cut without shape so it does not fit to your body and show off any glorious womanly curves. i could purchase the belt with it, but i don't prefer to purchase products that cannot stand on their own.",False,3,neutral,0.64007,
167,"Great fabric but unfortunately it did not look good on me. maybe on a tall person, i'm only 5'4"". really wanted to like this...",False,3,neutral,0.6894952,
168,"I love the shape at the neck but the lack of shape really distracted me from loving this top. the fabric is nice but the big, boxy shape on the bottom doesn't do much for you. i agree with the other reviewers tha this top would be great as a maternity top because it really is cute if you have a baby bump. returning the top.",False,3,neutral,0.6968678,
169,"This shirt is cute. i like the pleated neck as it makes the top feminine, while still casual. it is made of very soft fabric and drapes nicely. the only issue is that the seam/pleat that runs down the middle is off center. i think the fabric was cut incorrectly so the seam twists to one side after i have it on for a few minutes and move around. i keep having to twist it straight which is very annoying.",False,3,neutral,0.56388426,
170,"This shirt had everything going for it - the cut, the length, the fun texture, but when i stepped into the light it was totally see through. i don't want to have to wear another shirt underneath. this one is going back. definitely not a swing, but still cute.",False,3,neutral,0.6208505,
171,"After reading the reviews i decided to give this a try, but it just didn't work on me. i'm 5'8, smaller on top, and usually wear m in retailer sizes. this was ok in the shoulder and arm area but a little too snug for me in the hips. also, the diagonal striping made my boobs disappear and the pattern at the bottom emphasized my tummy and rear. not exactly the look i was going for. back it goes.",True,3,neutral,0.8056467,
172,"I ordered this item when it was first advertised, fell in love with the unique pattern in the top and could hardly wait for it to get here. however when i received the top i was very disappointed, the fabric is cheap, the sleeves are tight and the overall product is of poor quality and poorly constructed. needless to say i returned it.",False,3,negative,0.8863922,
173,"I ordered 2 sizes to try for in store pickup. both were too large, so size down (i am 5'4"", 125 lbs and the s was too large in the neck and body, even though i generally wear things large). also, the collar was a hemmed flat collar, not the roll collar depicted. i reviewed that with the salesperson as well -- we were both at a loss to explain why, and the tiger embellishments were more orange, yellow and glittery on the ones i ordered.",False,3,neutral,0.61163247,
174,I ordered 2 dressed in 2 different sizes. neither fit... both were very tight... runs very small.,False,3,neutral,0.5693675,
175,Very pretty and has potential. only down side - i thought it was more like a cardigan with sleeves but it's really more of a shawl and the photos and descriptions are misleading,True,3,neutral,0.516147,
176,"I have been wanting this sweater and decided to order. when i received it, there was no tag on the product. it was not in a typical clear bag from retailer and it wasn't packaged nicely. it came from reno, nv. most products i order do not get shipped from there. it is short, and i'm 5'1"". most clothes that are short fit me with no problem. this sweater might hit me at the waist, or maybe shorter. i think the color is nice and the sweater is soft but not what i wanted. i am going to return it",False,3,neutral,0.71468437,
177,"I loved this shirt online and ordered it in blue immediately even though i usually hesitate to spend over $100 on casual blouses. unfortunately, i was super disappointed when it arrived. the lace does not contrast as much as shown in these pictures and it just doesn't look all that special. having said that, it is super comfy and soft and the sizing is generous - it may run big on you if you have a small chest. all in all, i would buy it on sale but certainly not worth the price tag!",False,3,neutral,0.6885519,
178,"I purchased these in a 26 petite and a 26 regular. the 26r was too long and bunched up terribly pass the knee. they were also loose in the waist and overall body. the 26p fit great in the waist and body, however; past the knee it was too tight and again it bunched but not as bad as the 26 reg. the overall quality of the jean seems fairly good. the fit just did not work for me so these go back and the hunt continues for white jeans. would love it if they made the hyphen jeans in white.",True,3,neutral,0.740961,
179,"The dress at first glance is pretty, feminine, and a timeless shape. sadly the quality just isn't there.  i ordered online and was excited trying it on (dress fit true to size for me, all be it a little snug in the chest).  the zipper is super cheap, hard to get up or down on or off the hanger.  the appliquã©s are sewn onto a super flimsy netting, already coming detached without even having worn it.  i could see this dress catching on ""everything"" and tearing easily.  given the quality i'm return",False,3,negative,0.52070475,
180,I ordered my normal size 6 in this dress and could barely get it on. it runs very small. i would suggest going up a size or maybe even two sizes up.,False,3,negative,0.68989736,
181,"Bought this in the white. i found it to run narrow in the shoulders and tight in the biceps. i typically vacillate between a m and l, and because of the two aforementioned factors i went with the large, which means overall the shirt is very billowy on me in the chest area and hangs very long.
----------
the fabric is soft, and the weight of this shirt is season-less; always a plus. it is not sheer by any means, but if you have a tattoo (like i do) you will be able to see it.
---------
quality is",False,3,neutral,0.72388124,
182,"I have mixed feelings on these. i ordered the honey which is a mustard color as shown in the picture. they are true to size, cute, and comfortable. i washed them the first time with a load of darks and the color ran onto other clothes. plus the pants looked a little streaked in some areas. i'm not sure if this was a bad lot, but back to the store they went.",False,3,neutral,0.6476034,
183,Beautiful pattern and shape! however i had to send it back! it is extremely see through and ran very small! i even sized up and it still pulled in the bust area! maybe someone with a smaller bust might fit them better!,True,3,neutral,0.7255715,
184,"Comfortable, stretchy fabric. i ordered the xs and will probably take the sides in at least a couple of inches for a snugger fit...the fit is looser than it looks on the model.",False,3,neutral,0.49492374,
185,"I am on the fence about this top. i like the color but i'm not sure what to make of the style. the top part of it, around the chest and straps is lovely and flattering, but the bottom flairs out way more than i like. the back is longer than the front and it's almost a pregnancy top in how much it flairs. it's also quite thin and flimsy material given how expensive it is, even with the tag sale. the color, pattern and the chest part of the top is nice enough that i may keep this one, but, as i sa",False,3,neutral,0.7848317,
186,"Great item. ordered for my wife for christmas. received it and the medium petite waist size measured at approximately 26"" (so it is at least 2"" off the standard--and a thick material needs a bit more room to fit well). disappointed! replaced with next size up...we'll see!",False,3,neutral,0.5974478,
187,"Loved the print/pattern and the light grey.....i think it might have been better if reversed (it has a v in the back, and the front neckline was very intrusive and scratchy to me). i'm normally a small but got this in a medium and it was very short on me. wish it could have worked but returning it.",True,3,neutral,0.6521496,
188,"I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2, if not 0. 

the bust is probably a 34 a or b, or 32a or b - the cups fit me relatively well, but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it, so i will return it. 

the fabric, design is as spectacular as it looks though... very good quality.",False,3,neutral,0.68330985,
189,"Wow. this didn't work for me. loved the red color and drape and subtle shine of the fabric. but it fit like a sack. and you could see deeply into the armpits from the side revealing my bra and more. way too long. i looked silly. maybe it was the size. i'm 5'3"" and ordered the large. this was my first retailer dress order but i'm not giving up. maybe the petite would have been a better fit. don't think i'll try again with this one, however.",False,3,negative,0.584627,
190,"I ordered the red color way, and the bird print is very cute. that said, it is cut a-line and not like a regular button down. through i found it tts and good quality, it was shorter than i would have liked. this exaggerated the a-line shape. i didn't completely dislike it, but i didn't love it either.",False,3,neutral,0.76215494,
191,This is quite large for akemi & kin i typically wear a medium but will be returning for a smaller size.print and flow of top are stunning.,False,3,positive,0.807185,
192,"Very cute dress, just way too big. i ordered it online, wish i would have gone a size smaller.",False,3,neutral,0.7394156,
193,"I didn't plan to wear this off shoulder. sadly the neck is too loose and big if worn on shoulder. the fabric is nice. i liked the vintage looking design that's black with purple flowers. the body has a lot of fabric and although i ordered size large, i would size down to a medium if i were to reorder. don't think i will, though.",False,3,neutral,0.7922094,
194,"This dress is the perfect combination of bohemian chic. however, the slip below the dress runs a tad bit small. i have a wide rib cage and normally wear between a 04-06. the dress would have been just perfect if the slip was a bit larger.",False,3,positive,0.5324036,
195,"I found the color to be a bit blah, and the sweater is chunky and is a tad too short for wear it lands. also, because of its ""chunkiness,"" it doesn't tuck in as nicely to a pair of jeans as it appears to on the model.",False,3,neutral,0.7950811,
196,"I don't have the right body to pull this off. too many awkward styling issues (length, slits, tie, stitch quality) so this will have to go back. maybe if i was taller and slimmer this would be good. alas, it isn't meant to be...",True,3,neutral,0.5470937,
197,"I ordered this dress in two sizes, pxs and ps. they both arrived in a timely manner but the pxs was snagged upon arrival. there were a few other reviewers that stated the dress snagged easily but i loved the classic look of this dress so i thought i would take the chance. unfortunately i had to take both back to the store because the potential for snagging the fabric was too high even considering the sale price. also, the dress comes with a cotton slip but the slip for the pxs was tiny while the",False,3,neutral,0.5701742,
198,"It was a hard decision, but i'm returning these. they're definitely pretty and well-made. they drape nicely. ultimately, they are too high-waisted and too billowy for most of my tops (which are mostly long and billowy). these trousers are too nice to wear with most of my fitted tanks. even a normal-length t-shirt, untucked, draped weirdly and came down too far on these high-waisted pants. i guess they're too ""formal"" for what i had in mind - pictured them more like a maxi skirt. if they were hal",True,3,neutral,0.7804777,
199,"The fit is a bit loose in the body (more than you can tell on the model) - more like a true swing style top. i feel the arms are a good fit, but i ordered one size up from my normal since i'm planning to wear this as a maternity top. arms are definitely a size smaller than the body. the ruffles at the bottom are a bit odd, but overall i still like it. the cutout notch at the collar is super cute! plus, the green color of this top is lovely and i love that it's made in the usa so i'll be keeping",False,3,positive,0.9894488,
